raw_run,filling_scheme,filling_config,fillno,energy,intensity_per_bunch,mu,interacting_bunches,noninteracting_bunches_beam_1,noninteracting_bunches_beam_2,interaction_trigger,rate,beam_empty_trigger,empty_empty_trigger,muon_trigger,high_multiplicity_trigger,emcal_trigger,calibration_trigger,quality,muon_quality,comment,changedon,changedby,field_value,field_message,aco_value,aco_message,ad0_status,ad0_message,emc_value,emc_message,fmd_value,fmd_message,hlt_status,hlt_message,hmp_value,hmp_message,mch_status,mch_message,mtr_value,mtr_message,phs_value,phs_message,pmd_status,pmd_message,spd_value,spd_message,sdd_value,sdd_message,ssd_value,ssd_message,tof_value,tof_message,tpc_value,tpc_message,trd_value,trd_message,t00_value,t00_message,v00_value,v00_message,zdc_value,zdc_message,hlt_mode_value,hlt_mode_message
258569,2,,0,0,,,0,0,0,,,,,,,,,,,,1487530589,LogbookSync,3,+ +,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
258567,2,,0,0,,,0,0,0,,,,,,,,,,,,1487531620,LogbookSync,3,+ +,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
258560,2,,0,0,,,0,0,0,,,,,,,,,,,,1487530731,LogbookSync,3,+ +,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,3,C
258551,2,,0,0,,,0,0,0,,,,,,,,,,,,1487530447,LogbookSync,3,+ +,-1000,Not set,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,3,C
258546,2,,0,0,,,0,0,0,,,,,,,,,,,,1487530547,LogbookSync,3,+ +,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,3,C
258545,2,,0,0,,,0,0,0,,,,,,,,,,,,1487531640,LogbookSync,3,+ +,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,3,C
258537,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5117,6500,,0.00649299985,1681,395,395,525567,87.1153641,,,305232,,82803,,,,,1501594663,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
258499,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5116,6500,,0.00664999988,1681,395,395,317944,90.6081467,,,174443,,50724,,,,,1501594662,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
258498,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5116,6500,,0.0065299999,1681,395,395,1065993,87.982254,,,601780,,168730,,,,,1501594662,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,19,Good data but some not full TPC acceptance,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
258485,2,,0,0,,,0,0,0,,,,,,,,,,,,1487530471,LogbookSync,3,+ +,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,3,C
258477,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5112,6500,,0.00650699995,1681,395,395,967207,89.2092819,,,531557,,151773,,,,,1501594662,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
258456,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5111,6500,,0.00658900011,1681,395,395,704925,82.4956131,,,391248,,117670,,,,,1501594662,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
258454,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5111,6500,,0.00655099982,1681,395,395,4276482,89.9176178,,,2289814,,695527,,,,,1501594662,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
258452,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5111,6500,,0.00643299986,1681,395,395,345916,88.0641556,,,194504,,,,,,,1501594662,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
258426,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5110,6500,,0.006513,1681,395,395,230628,84.9458542,,,133215,,36897,,,,,1501594662,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
258399,293,25ns_2076b_2064_1681_1772_96bpi_23inj,5109,6500,,0.00641300017,1681,395,395,345975,91.6732941,,,172727,,,,,,,1501594662,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,2,Sector(s) missing in SSD,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
